"InvoiceID","PayerAccountId","LinkedAccountId","RecordType","RecordID","BillingPeriodStartDate","BillingPeriodEndDate","InvoiceDate","PayerAccountName","LinkedAccountName","TaxationAddress","PayerPONumber","ProductCode","ProductName","SellerOfRecord","UsageType","Operation","RateId","ItemDescription","UsageStartDate","UsageEndDate","UsageQuantity","BlendedRate","CurrencyCode","CostBeforeTax","Credits","TaxAmount","TaxType","TotalCost"
"166540560","936669166135","","PayerLineItem","5200000001556420985","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","CNN1-BoxUsage:m3.large","RunInstances:0002","333973983","1.953 CNY per On Demand Windows m3.large Instance Hour","2019/01/01 00:00:00","2019/01/31 23:59:59","178.521112","","CNY","348.65","0.0","0.000000","None","348.650000"
"166540560","936669166135","","PayerLineItem","5200000001556472905","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AmazonES","Amazon Elasticsearch Service","Amazon Web Services, Inc.","CNN1-ESInstance:m4.large","ESDomain","294603705","1.616 CNY per m4.large.elasticsearch instance hour (or partial hour) - CNN1","2019/01/01 00:00:00","2019/01/31 23:59:59","115.0","","CNY","185.84","0.0","0.000000","None","185.840000"
"166540560","936669166135","","PayerLineItem","5200000001556472906","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AmazonES","Amazon Elasticsearch Service","Amazon Web Services, Inc.","CNN1-ES:GP2-Storage","ESDomain","294603691","1.007 CNY per GB-month of general purpose provisioned storage - CNN1","2019/01/01 00:00:00","2019/01/31 23:59:59","2.63440856","","CNY","2.65","0.0","0.000000","None","2.650000"
"166540560","936669166135","","PayerLineItem","5200000001558334712","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AWSQueueService","Amazon Simple Queue Service","Amazon Web Services, Inc.","CNN1-Requests-Tier1","","16850885","First 1,000,000 Amazon SQS Requests per month are free","2019/01/01 00:00:00","2019/01/31 23:59:59","2.0","","CNY","0.00","0.0","0.000000","None","0.000000"
"166540560","936669166135","","PayerLineItem","5200000001575054008","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AmazonCloudWatch","AmazonCloudWatch","Amazon Web Services, Inc.","CNN1-CW:MetricMonitorUsage","","347852731","0.000 CNY per metric-month - first 10 metrics","2019/01/01 00:00:00","2019/01/31 23:59:59","7.67338346","","CNY","0.00","0.0","0.000000","None","0.000000"
"166540560","936669166135","","PayerLineItem","5200000001575054009","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AmazonCloudWatch","AmazonCloudWatch","Amazon Web Services, Inc.","CNN1-TimedStorage-ByteHrs","","347852724","2.66 CNY per GB-mo of log storage - China (Beijing)","2019/01/01 00:00:00","2019/01/31 23:59:59","0.00150071","","CNY","0.00","0.0","0.000000","None","0.000000"
"166540560","936669166135","","PayerLineItem","5200000001575054010","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AmazonCloudWatch","AmazonCloudWatch","Amazon Web Services, Inc.","CNN1-DataProcessing-Bytes","PutLogEvents","347852726","First 5GB per month of log data ingested is free.","2019/01/01 00:00:00","2019/01/31 23:59:59","0.60166729","","CNY","0.00","0.0","0.000000","None","0.000000"
"166540560","936669166135","","PayerLineItem","5200000001575054011","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AmazonCloudWatch","AmazonCloudWatch","Amazon Web Services, Inc.","CNN1-CW:Requests","","347852722","0.000 CNY per request - first 1,000,000 requests","2019/01/01 00:00:00","2019/01/31 23:59:59","89333.0","","CNY","0.00","0.0","0.000000","None","0.000000"
"166540560","936669166135","","PayerLineItem","5200000001575054012","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AmazonCloudWatch","AmazonCloudWatch","Amazon Web Services, Inc.","CNN1-CW:AlarmMonitorUsage","","347852729","0.000 CNY per alarm metric month - first 10 alarm metrics","2019/01/01 00:00:00","2019/01/31 23:59:59","7.87186368","","CNY","0.00","0.0","0.000000","None","0.000000"
"166540560","936669166135","","PayerLineItem","5200000001575243454","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AmazonRDS","Amazon Relational Database Service","Amazon Web Services, Inc.","CNN1-RDS:ChargedBackupUsage","","250842262","CNY 0.580 per additional GB-month of backup storage exceeding free allocation","2019/01/01 00:00:00","2019/01/31 23:59:59","0.64262536","","CNY","0.37","0.0","0.000000","None","0.370000"
"166540560","936669166135","","PayerLineItem","5200000001579440703","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AmazonDynamoDB","Amazon DynamoDB","Amazon Web Services, Inc.","CNN1-ReadCapacityUnit-Hrs","CommittedThroughput","304289427","CNY 0.00116 per hour for units of read capacity","2019/01/01 00:00:00","2019/01/31 23:59:59","15.0","","CNY","0.02","0.0","0.000000","None","0.020000"
"166540560","936669166135","","PayerLineItem","5200000001579440704","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AmazonDynamoDB","Amazon DynamoDB","Amazon Web Services, Inc.","CNN1-WriteCapacityUnit-Hrs","CommittedThroughput","304289426","CNY 0.0058 per hour for units of write capacity","2019/01/01 00:00:00","2019/01/31 23:59:59","15.0","","CNY","0.09","0.0","0.000000","None","0.090000"
"166540560","936669166135","","PayerLineItem","5200000001577899916","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-CloudFront-Out-Bytes","","220021325","PAR_AXL_FY2018-APNPartnerAccelProject:2500, credit from account: 936669166135","2019/01/01 00:00:00","2019/01/31 23:59:59","0.0","","CNY","0.0","-1.83","0.000000","None","-1.830000"
"166540560","936669166135","","PayerLineItem","5200000001577899923","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AWSLambda","AWS Lambda","Amazon Web Services, Inc.","CNN1-Request","","201820709","PAR_AXL_FY2018-APNPartnerAccelProject:2500, credit from account: 936669166135","2019/01/01 00:00:00","2019/01/31 23:59:59","0.0","","CNY","0.0","-0.15","0.000000","None","-0.150000"
"166540560","936669166135","","PayerLineItem","5200000001577899922","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AmazonDynamoDB","Amazon DynamoDB","Amazon Web Services, Inc.","CNN1-ReadCapacityUnit-Hrs","CommittedThroughput","304289427","PAR_AXL_FY2018-APNPartnerAccelProject:2500, credit from account: 936669166135","2019/01/01 00:00:00","2019/01/31 23:59:59","0.0","","CNY","0.0","-0.11","0.000000","None","-0.110000"
"166540560","936669166135","","PayerLineItem","5200000001577899912","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","CNN1-LCUUsage","LoadBalancing:Network","333978151","PAR_AXL_FY2018-APNPartnerAccelProject:2500, credit from account: 936669166135","2019/01/01 00:00:00","2019/01/31 23:59:59","0.0","","CNY","0.0","-2968.74","0.000000","None","-2968.740000"
"166540560","936669166135","","PayerLineItem","5200000001577899917","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AWSIoT","AWS IoT","Amazon Web Services, Inc.","CNN1-RegistryAndShadowOperations","","222372097","PAR_AXL_FY2018-APNPartnerAccelProject:2500, credit from account: 936669166135","2019/01/01 00:00:00","2019/01/31 23:59:59","0.0","","CNY","0.0","0.00","0.000000","None","0.000000"
"166540560","936669166135","","PayerLineItem","5200000001577899924","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AWSStorageGateway","AWS Storage Gateway","Amazon Web Services, Inc.","CNN1-Uploaded-Bytes","","19083357","PAR_AXL_FY2018-APNPartnerAccelProject:2500, credit from account: 936669166135","2019/01/01 00:00:00","2019/01/31 23:59:59","0.0","","CNY","0.0","-0.05","0.000000","None","-0.050000"
"166540560","936669166135","","PayerLineItem","5200000001577899943","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AWSConfig","AWS Config","Amazon Web Services, Inc.","CNN1-ConfigurationItemRecorded","","301331629","PAR_AXL_FY2018-APNPartnerAccelProject:2500, credit from account: 936669166135","2019/01/01 00:00:00","2019/01/31 23:59:59","0.0","","CNY","0.0","-268.24","0.000000","None","-268.240000"
"166540560","936669166135","","PayerLineItem","5200000001577899931","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AWSCloudTrail","AWS CloudTrail","Amazon Web Services, Inc.","CNN1-DataEventsRecorded","","206642495","PAR_AXL_FY2018-APNPartnerAccelProject:2500, credit from account: 936669166135","2019/01/01 00:00:00","2019/01/31 23:59:59","0.0","","CNY","0.0","-1.10","0.000000","None","-1.100000"
"166540560","936669166135","","PayerLineItem","5200000001577899933","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AmazonES","Amazon Elasticsearch Service","Amazon Web Services, Inc.","CNN1-ES:GP2-Storage","ESDomain","294603691","PAR_AXL_FY2018-APNPartnerAccelProject:2500, credit from account: 936669166135","2019/01/01 00:00:00","2019/01/31 23:59:59","0.0","","CNY","0.0","-188.49","0.000000","None","-188.490000"
"166540560","936669166135","","PayerLineItem","5200000001577899910","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AmazonS3","Amazon Simple Storage Service","Amazon Web Services, Inc.","CNN1-Requests-Tier4","","332467046","PAR_AXL_FY2018-APNPartnerAccelProject:2500, credit from account: 936669166135","2019/01/01 00:00:00","2019/01/31 23:59:59","0.0","","CNY","0.0","-4.92","0.000000","None","-4.920000"
"166540560","936669166135","","PayerLineItem","5200000001577899914","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AmazonCloudWatch","AmazonCloudWatch","Amazon Web Services, Inc.","CNN1-TimedStorage-ByteHrs","","347852724","PAR_AXL_FY2018-APNPartnerAccelProject:2500, credit from account: 936669166135","2019/01/01 00:00:00","2019/01/31 23:59:59","0.0","","CNY","0.0","0.00","0.000000","None","0.000000"
"166540560","936669166135","","PayerLineItem","5200000001577899929","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AmazonRDS","Amazon Relational Database Service","Amazon Web Services, Inc.","CNN1-RDS:ChargedBackupUsage","","250842262","PAR_AXL_FY2018-APNPartnerAccelProject:2500, credit from account: 936669166135","2019/01/01 00:00:00","2019/01/31 23:59:59","0.0","","CNY","0.0","-67.49","0.000000","None","-67.490000"
"166540560","936669166135","936669166135","LinkedLineItem","5200000001533692432","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AWSConfig","AWS Config","Amazon Web Services, Inc.","CNN1-ConfigurationItemRecorded","","301331629","0.02 CNY per Configuration Item recorded in China (Beijing) region","2019/01/01 00:00:00","2019/01/31 23:59:59","2037.0","","CNY","40.740000","0.0","0.000000","None","40.740000"
"166540560","936669166135","936669166135","LinkedLineItem","5200000001536548702","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-CNW1-AWS-In-Bytes","","220021321","$0 CNY per GB - Inter Region DT cost (In bytes from ZHY)","2019/01/01 00:00:00","2019/01/31 23:59:59","0.64106462","","CNY","0.000000","0.0","0.000000","None","0.000000"
"166540560","936669166135","936669166135","LinkedLineItem","5200000001536548703","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-Out-Bytes","","220021323","0.933 CNY per GB - data transfer out of CNN1","2019/01/01 00:00:00","2019/01/31 23:59:59","0.43598418","","CNY","0.406773","0.0","0.000000","None","0.406773"
"166540560","936669166135","936669166135","LinkedLineItem","5200000001536548704","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AWSLambda","AWS Lambda","Amazon Web Services, Inc.","CNN1-Lambda-GB-Second","","201820708","AWS Lambda - Total Compute - China (Beijing)","2019/01/01 00:00:00","2019/01/31 23:59:59","1120.5375","","CNY","0.127155","0.0","0.000000","None","0.127155"
"166540560","936669166135","936669166135","LinkedLineItem","5200000001536548706","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AmazonS3","Amazon Simple Storage Service","Amazon Web Services, Inc.","CNN1-TimedStorage-SIA-ByteHrs","","332467012","CNY 0.13377 per GB-Month of storage used in Standard-Infrequent Access","2019/01/01 00:00:00","2019/01/31 23:59:59","0.06444776","","CNY","0.008621","0.0","0.000000","None","0.008621"
"166540560","936669166135","936669166135","LinkedLineItem","5200000001536548708","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AWSConfig","AWS Config","Amazon Web Services, Inc.","CNN1-ActiveConfigRules","","301331630","13 CNY per active Config rule for the first 10 rules in in China (Beijing) region","2019/01/01 00:00:00","2019/01/31 23:59:59","10.0","","CNY","130.000000","0.0","0.000000","None","130.000000"
"166540560","936669166135","936669166135","LinkedLineItem","5200000001536548711","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AmazonRDS","Amazon Relational Database Service","Amazon Web Services, Inc.","CNN1-RDS:Multi-AZ-GP2-Storage","CreateDBInstance","250842173","CNY 1.720 per GB-month of provisioned GP2 storage for Multi-AZ deployments","2019/01/01 00:00:00","2019/01/31 23:59:59","15.5913976","","CNY","26.817204","0.0","0.000000","None","26.817204"
"166540560","936669166135","936669166135","LinkedLineItem","5200000001536548713","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AmazonS3","Amazon Simple Storage Service","Amazon Web Services, Inc.","CNN1-Requests-Tier2","","332467031","CNY 0.015 per 10,000 GET and all other requests","2019/01/01 00:00:00","2019/01/31 23:59:59","121445.0","","CNY","0.182168","0.0","0.000000","None","0.182168"
"166540560","936669166135","936669166135","LinkedLineItem","5200000001536548714","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-In-Bytes","","220021324","0.000 CNY per GB - data transfer in per month","2019/01/01 00:00:00","2019/01/31 23:59:59","2.07817007","","CNY","0.000000","0.0","0.000000","None","0.000000"
"166540560","936669166135","936669166135","LinkedLineItem","5200000001536548715","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AmazonS3","Amazon Simple Storage Service","Amazon Web Services, Inc.","CNN1-TimedStorage-ByteHrs","","332467004","CNY 0.195 per GB - first 50 TB / month of storage used","2019/01/01 00:00:00","2019/01/31 23:59:59","22.52704659","","CNY","4.392774","0.0","0.000000","None","4.392774"
"166540560","936669166135","936669166135","LinkedLineItem","5200000001536548717","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AmazonS3","Amazon Simple Storage Service","Amazon Web Services, Inc.","CNN1-Requests-Tier1","","332467067","CNY 0.0045 per 1,000 PUT, COPY, POST, or LIST requests","2019/01/01 00:00:00","2019/01/31 23:59:59","76233.0","","CNY","0.343049","0.0","0.000000","None","0.343049"
"166540560","936669166135","936669166135","LinkedLineItem","5200000001536548718","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AmazonS3","Amazon Simple Storage Service","Amazon Web Services, Inc.","CNN1-Requests-Tier4","","332467046","CNY 0.0637 per 1,000 transitions to Standard-Infrequent Access","2019/01/01 00:00:00","2019/01/31 23:59:59","56.0","","CNY","0.003567","0.0","0.000000","None","0.003567"
"166540560","936669166135","936669166135","LinkedLineItem","5200000001536548719","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AWSLambda","AWS Lambda","Amazon Web Services, Inc.","CNN1-Request","","201820709","AWS Lambda - Total Requests - China (Beijing)","2019/01/01 00:00:00","2019/01/31 23:59:59","17001.0","","CNY","0.023121","0.0","0.000000","None","0.023121"
"166540560","936669166135","936669166135","LinkedLineItem","5200000001536548720","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AWSCloudTrail","AWS CloudTrail","Amazon Web Services, Inc.","CNN1-DataEventsRecorded","","206642495","0.0000065 per data event recorded in China (Beijing) region","2019/01/01 00:00:00","2019/01/31 23:59:59","169698.0","","CNY","1.103037","0.0","0.000000","None","1.103037"
"166540560","936669166135","936669166135","LinkedLineItem","5200000001536548722","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AmazonSNS","Amazon Simple Notification Service","Amazon Web Services, Inc.","CNN1-Requests-Tier1","","12296880","First 1,000,000 SNS API Requests per Month are free","2019/01/01 00:00:00","2019/01/31 23:59:59","1321.0","","CNY","0.000000","0.0","0.000000","None","0.000000"
"166540560","936669166135","936669166135","LinkedLineItem","5200000001536548723","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AmazonS3","Amazon Simple Storage Service","Amazon Web Services, Inc.","CNN1-TagStorage-TagHrs","","332467071","CNY 0.0667 per 10,000 tags","2019/01/01 00:00:00","2019/01/31 23:59:59","0.99999986","","CNY","0.000007","0.0","0.000000","None","0.000007"
"166540560","936669166135","936669166135","LinkedLineItem","5200000001536548725","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AWSSupportBJSBusiness","AWS Support BJS (Business)","Amazon Web Services, Inc.","","","","Recurring Fee","2019/01/01 00:00:00","2019/01/31 23:59:59","0.0","","CNY","539.100000","0.0","32.350000","VAT","571.450000"
"166540560","936669166135","936669166135","LinkedLineItem","5200000001536548727","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-CNW1-AWS-Out-Bytes","","220021320","$0.6003 CNY per GB - Inter Region DT cost (Out bytes to ZHY)","2019/01/01 00:00:00","2019/01/31 23:59:59","2.35366366","","CNY","1.412904","0.0","0.000000","None","1.412904"
"166540560","936669166135","936669166135","LinkedLineItem","5200000001536548728","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AWSCloudTrail","AWS CloudTrail","Amazon Web Services, Inc.","CNN1-FreeEventsRecorded","","206642493","0.0 per free event","2019/01/01 00:00:00","2019/01/31 23:59:59","211481.0","","CNY","0.000000","0.0","0.000000","None","0.000000"
"166540560","936669166135","936669166135","LinkedLineItem","5200000001536548729","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AmazonS3","Amazon Simple Storage Service","Amazon Web Services, Inc.","CNN1-TimedStorage-GlacierByteHrs","","332467042","CNY 0.0334 per GB / month of storage used - Amazon Glacier (Beijing)","2019/01/01 00:00:00","2019/01/31 23:59:59","0.00046655","","CNY","0.000016","0.0","0.000000","None","0.000016"
"166540560","936669166135","936669166135","LinkedLineItem","5200000001544035222","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-Regional-Bytes","","220021326",".067 CNY per GB - Regional Data Transfer","2019/01/01 00:00:00","2019/01/31 23:59:59","0.11292261","","CNY","0.007566","0.0","0.000000","None","0.007566"
"166540560","936669166135","936669166135","LinkedLineItem","5200000001544035227","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AWSConfig","AWS Config","Amazon Web Services, Inc.","CNN1-ActiveConfigRules","","301331631","9.75 CNY per active Config rule for the next 40 rules in China (Beijing) region","2019/01/01 00:00:00","2019/01/31 23:59:59","10.0","","CNY","97.500000","0.0","0.000000","None","97.500000"
"166540560","936669166135","936669166135","LinkedLineItem","5200000001545998082","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AWSQueueService","Amazon Simple Queue Service","Amazon Web Services, Inc.","CNN1-Requests-Tier1","","16850885","First 1,000,000 Amazon SQS Requests per month are free","2019/01/01 00:00:00","2019/01/31 23:59:59","2.0","","CNY","0.000000","0.0","0.000000","None","0.000000"
"166540560","936669166135","936669166135","LinkedLineItem","5200000001546044052","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AmazonRDS","Amazon Relational Database Service","Amazon Web Services, Inc.","CNN1-Multi-AZUsage:db.t2.small","CreateDBInstance:0002","250696838","CNY 0.552 per RDS T2 Small Multi-AZ hour (or partial hour) running MySQL","2019/01/01 00:00:00","2019/01/31 23:59:59","73.0","","CNY","40.296000","0.0","0.000000","None","40.296000"
"166540560","936669166135","936669166135","LinkedLineItem","5200000001548054520","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AmazonSNS","Amazon Simple Notification Service","Amazon Web Services, Inc.","CNN1-DeliveryAttempts-SMTP","","12296887","First 1,000 Amazon SNS Email/Email-JSON Notifications per month are Free","2019/01/01 00:00:00","2019/01/31 23:59:59","161.0","","CNY","0.000000","0.0","0.000000","None","0.000000"
"166540560","936669166135","936669166135","LinkedLineItem","5200000001548264872","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-CloudFront-Out-Bytes","","220021325","0.933 CNY per GB - data transfer out of CNN1 to CloudFront","2019/01/01 00:00:00","2019/01/31 23:59:59","0.00010878","","CNY","0.000101","0.0","0.000000","None","0.000101"
"166540560","936669166135","936669166135","LinkedLineItem","5200000001548264874","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-CloudFront-In-Bytes","","220021322","0.000 CNY per GB - data transfer in per month via CloudFront","2019/01/01 00:00:00","2019/01/31 23:59:59","0.00307091","","CNY","0.000000","0.0","0.000000","None","0.000000"
"166540560","936669166135","936669166135","LinkedLineItem","5200000001552093308","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AWSStorageGateway","AWS Storage Gateway","Amazon Web Services, Inc.","CNN1-Uploaded-Bytes","","19083357","CNY 0.0667 per GB - first 11.4 TB / month data written by your gateway to AWS storage","2019/01/01 00:00:00","2019/01/31 23:59:59","0.71680421","","CNY","0.047811","0.0","0.000000","None","0.047811"
"166540560","936669166135","936669166135","LinkedLineItem","5200000001554098005","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","CNN1-LoadBalancerUsage","LoadBalancing","333972838","0.156 CNY per LoadBalancer-hour (or partial hour)","2019/01/01 00:00:00","2019/01/31 23:59:59","18.0","","CNY","2.808000","0.0","0.000000","None","2.808000"
"166540560","936669166135","936669166135","LinkedLineItem","5200000001554098006","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","CNN1-LCUUsage","LoadBalancing:Application","333972585","0.072 CNY per used Application load balancer capacity unit-hour (or partial hour)","2019/01/01 00:00:00","2019/01/31 23:59:59","0.00061967","","CNY","0.000045","0.0","0.000000","None","0.000045"
"166540560","936669166135","936669166135","LinkedLineItem","5200000001554098007","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","CNN1-ElasticIP:IdleAddress","","333977336","0.033 CNY per Elastic IP address not attached to a running instance per hour (prorated)","2019/01/01 00:00:00","2019/01/31 23:59:59","5942.2","","CNY","196.092600","0.0","0.000000","None","196.092600"
"166540560","936669166135","936669166135","LinkedLineItem","5200000001554098008","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","CNN1-EBS:VolumeUsage.gp2","","333975359","0.746 CNY per GB-month of General Purpose SSD (gp2) provisioned storage","2019/01/01 00:00:00","2019/01/31 23:59:59","2040.36043224","","CNY","1522.108882","0.0","0.000000","None","1522.108882"
"166540560","936669166135","936669166135","LinkedLineItem","5200000001554098009","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","CNN1-BoxUsage:t2.medium","RunInstances:0002","333978075","0.55 CNY per On Demand Windows t2.medium Instance Hour","2019/01/01 00:00:00","2019/01/31 23:59:59","76.735832","","CNY","42.204708","0.0","0.000000","None","42.204708"
"166540560","936669166135","936669166135","LinkedLineItem","5200000001554098010","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","CNN1-BoxUsage:m4.xlarge","RunInstances","333974447","2.815 CNY per On Demand Linux m4.xlarge Instance Hour","2019/01/01 00:00:00","2019/01/31 23:59:59","1.150833","","CNY","3.239595","0.0","0.000000","None","3.239595"
"166540560","936669166135","936669166135","LinkedLineItem","5200000001554098011","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","CNN1-LoadBalancerUsage","LoadBalancing:Network","333975730","0.156 CNY per Network Loadbalancer-hour (or partial hour)","2019/01/01 00:00:00","2019/01/31 23:59:59","585.0","","CNY","91.260000","0.0","0.000000","None","91.260000"
"166540560","936669166135","936669166135","LinkedLineItem","5200000001554098012","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","CNN1-NatGateway-Bytes","NatGateway","333974340","0.427 CNY per GB Data Processed by NAT Gateways","2019/01/01 00:00:00","2019/01/31 23:59:59","0.02977578","","CNY","0.012714","0.0","0.000000","None","0.012714"
"166540560","936669166135","936669166135","LinkedLineItem","5200000001554098013","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","CNN1-LoadBalancerUsage","LoadBalancing:Application","333975612","0.156 CNY per Application LoadBalancer-hour (or partial hour)","2019/01/01 00:00:00","2019/01/31 23:59:59","18.0","","CNY","2.808000","0.0","0.000000","None","2.808000"
"166540560","936669166135","936669166135","LinkedLineItem","5200000001554098014","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","CNN1-BoxUsage:t2.small","RunInstances","333978097","0.212 CNY per On Demand Linux t2.small Instance Hour","2019/01/01 00:00:00","2019/01/31 23:59:59","191.878054","","CNY","40.678147","0.0","0.000000","None","40.678147"
"166540560","936669166135","936669166135","LinkedLineItem","5200000001554098015","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","CNN1-EBS:SnapshotUsage","","333975811","0.311 CNY per GB-Month of snapshot data stored","2019/01/01 00:00:00","2019/01/31 23:59:59","540.43749476","","CNY","168.076061","0.0","0.000000","None","168.076061"
